scenario_id,result_scope,work_key,settlement_batch_id,internal_payment_id,processor_transaction_id,bank_entry_id,expected_outcome,expected_reason_code,expected_difference,explanation
mixed-exceptions,ORDER,SYNTH-ORDER-000747,,SYNTH-INT-000747,SYNTH-PROC-000747,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000748,,SYNTH-INT-000748,SYNTH-PROC-000748,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000749,,SYNTH-INT-000749,SYNTH-PROC-000749,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000750,,SYNTH-INT-000750,SYNTH-PROC-000750,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000751,,SYNTH-INT-000751,SYNTH-PROC-000751-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000752,,SYNTH-INT-000752,SYNTH-PROC-000752,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000753,,SYNTH-INT-000753,SYNTH-PROC-000753,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000754,,SYNTH-INT-000754,SYNTH-PROC-000754,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000755,,SYNTH-INT-000755,SYNTH-PROC-000755,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000756,,SYNTH-INT-000756,SYNTH-PROC-000756,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000757,,SYNTH-INT-000757,SYNTH-PROC-000757,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000758,,SYNTH-INT-000758,SYNTH-PROC-000758,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000759,,SYNTH-INT-000759,SYNTH-PROC-000759,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000760,,SYNTH-INT-000760,SYNTH-PROC-000760,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000761,,SYNTH-INT-000761,SYNTH-PROC-000761,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000762,,SYNTH-INT-000762,SYNTH-PROC-000762,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000763,,SYNTH-INT-000763,SYNTH-PROC-000763,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000764,,SYNTH-INT-000764,SYNTH-PROC-000764,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000765,,SYNTH-INT-000765,SYNTH-PROC-000765,,CURRENCY_MISMATCH,L1_CURRENCY_EQUALITY,,Internal and processor currencies differ; amounts were not compared across currencies.
mixed-exceptions,ORDER,SYNTH-ORDER-000766,,SYNTH-INT-000766,SYNTH-PROC-000766,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000767,,SYNTH-INT-000767,SYNTH-PROC-000767,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000768,,SYNTH-INT-000768,SYNTH-PROC-000768,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000769,,SYNTH-INT-000769,SYNTH-PROC-000769,,AMOUNT_MISMATCH,L1_GROSS_AMOUNT_EQUALITY,1.11,The processor gross amount differs from the internal ledger amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000770,,SYNTH-INT-000770,SYNTH-PROC-000770,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000771,,SYNTH-INT-000771,SYNTH-PROC-000771,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000772,,SYNTH-INT-000772,SYNTH-PROC-000772,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000773,,SYNTH-INT-000773,SYNTH-PROC-000773,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000774,,SYNTH-INT-000774,SYNTH-PROC-000774,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000775,,SYNTH-INT-000775,SYNTH-PROC-000775,,AMOUNT_MISMATCH,L1_GROSS_AMOUNT_EQUALITY,1.11,The processor gross amount differs from the internal ledger amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000776,,SYNTH-INT-000776,SYNTH-PROC-000776,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000777,,SYNTH-INT-000777,SYNTH-PROC-000777,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000778,,SYNTH-INT-000778,SYNTH-PROC-000778,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000779,,SYNTH-INT-000779,SYNTH-PROC-000779,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000780,,SYNTH-INT-000780,SYNTH-PROC-000780,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000781,,SYNTH-INT-000781,SYNTH-PROC-000781,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000782,,SYNTH-INT-000782,SYNTH-PROC-000782,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000783,,SYNTH-INT-000783,SYNTH-PROC-000783,,AMOUNT_MISMATCH,L1_GROSS_AMOUNT_EQUALITY,1.11,The processor gross amount differs from the internal ledger amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000784,,SYNTH-INT-000784,SYNTH-PROC-000784,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000785,,SYNTH-INT-000785,SYNTH-PROC-000785,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000786,,SYNTH-INT-000786,SYNTH-PROC-000786,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000787,,SYNTH-INT-000787,SYNTH-PROC-000787,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000788,,SYNTH-INT-000788,SYNTH-PROC-000788,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000789,,SYNTH-INT-000789,SYNTH-PROC-000789,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000790,,SYNTH-INT-000790,SYNTH-PROC-000790,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000791,,SYNTH-INT-000791,SYNTH-PROC-000791,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000792,,SYNTH-INT-000792,SYNTH-PROC-000792,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000793,,SYNTH-INT-000793,SYNTH-PROC-000793,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000794,,SYNTH-INT-000794,SYNTH-PROC-000794,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000795,,SYNTH-INT-000795,SYNTH-PROC-000795-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000796,,SYNTH-INT-000796,SYNTH-PROC-000796,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000797,,SYNTH-INT-000797,SYNTH-PROC-000797,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000798,,SYNTH-INT-000798,,,MISSING_PROCESSOR,L1_MISSING_PROCESSOR,1562.03,The internal payment has no processor transaction with the same merchant order ID.
mixed-exceptions,ORDER,SYNTH-ORDER-000799,,SYNTH-INT-000799,SYNTH-PROC-000799,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000800,,SYNTH-INT-000800,SYNTH-PROC-000800,,AMBIGUOUS_MATCH,L1_AMBIGUOUS_CARDINALITY,,The merchant order ID maps to multiple distinct candidate records and requires operator review.
mixed-exceptions,ORDER,SYNTH-ORDER-000801,,SYNTH-INT-000801,SYNTH-PROC-000801,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000802,,SYNTH-INT-000802,SYNTH-PROC-000802,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000803,,SYNTH-INT-000803,SYNTH-PROC-000803,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000804,,SYNTH-INT-000804,SYNTH-PROC-000804,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000805,,SYNTH-INT-000805,SYNTH-PROC-000805,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000806,,SYNTH-INT-000806,SYNTH-PROC-000806,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000807,,SYNTH-INT-000807,SYNTH-PROC-000807,,AMBIGUOUS_MATCH,L1_AMBIGUOUS_CARDINALITY,,The merchant order ID maps to multiple distinct candidate records and requires operator review.
mixed-exceptions,ORDER,SYNTH-ORDER-000808,,SYNTH-INT-000808,SYNTH-PROC-000808,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000809,,SYNTH-INT-000809,SYNTH-PROC-000809,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000810,,SYNTH-INT-000810,SYNTH-PROC-000810,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000811,,SYNTH-INT-000811,SYNTH-PROC-000811,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000812,,SYNTH-INT-000812,SYNTH-PROC-000812,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000813,,SYNTH-INT-000813,SYNTH-PROC-000813,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000814,,SYNTH-INT-000814,SYNTH-PROC-000814,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000815,,SYNTH-INT-000815,SYNTH-PROC-000815,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000816,,SYNTH-INT-000816,SYNTH-PROC-000816,,AMOUNT_MISMATCH,L1_GROSS_AMOUNT_EQUALITY,1.11,The processor gross amount differs from the internal ledger amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000817,,SYNTH-INT-000817,SYNTH-PROC-000817,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000818,,SYNTH-INT-000818,SYNTH-PROC-000818,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000819,,SYNTH-INT-000819,SYNTH-PROC-000819,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000820,,SYNTH-INT-000820,SYNTH-PROC-000820,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000821,,SYNTH-INT-000821,SYNTH-PROC-000821,,DUPLICATE_INTERNAL,L1_DUPLICATE_INTERNAL,,More than one internal row uses the same internal payment identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000822,,SYNTH-INT-000822,SYNTH-PROC-000822,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000823,,SYNTH-INT-000823,SYNTH-PROC-000823,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000824,,SYNTH-INT-000824,SYNTH-PROC-000824,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000825,,SYNTH-INT-000825,SYNTH-PROC-000825,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000826,,SYNTH-INT-000826,SYNTH-PROC-000826,,AMBIGUOUS_MATCH,L1_AMBIGUOUS_CARDINALITY,,The merchant order ID maps to multiple distinct candidate records and requires operator review.
mixed-exceptions,ORDER,SYNTH-ORDER-000827,,SYNTH-INT-000827,SYNTH-PROC-000827,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000828,,SYNTH-INT-000828,SYNTH-PROC-000828,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000829,,SYNTH-INT-000829,SYNTH-PROC-000829,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000830,,SYNTH-INT-000830,SYNTH-PROC-000830,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000831,,SYNTH-INT-000831,SYNTH-PROC-000831,,AMBIGUOUS_MATCH,L1_AMBIGUOUS_CARDINALITY,,The merchant order ID maps to multiple distinct candidate records and requires operator review.
mixed-exceptions,ORDER,SYNTH-ORDER-000832,,SYNTH-INT-000832,SYNTH-PROC-000832,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000833,,SYNTH-INT-000833,SYNTH-PROC-000833,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000834,,SYNTH-INT-000834,SYNTH-PROC-000834,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000835,,SYNTH-INT-000835,SYNTH-PROC-000835,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000836,,SYNTH-INT-000836,SYNTH-PROC-000836,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000837,,SYNTH-INT-000837,SYNTH-PROC-000837,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000838,,SYNTH-INT-000838,SYNTH-PROC-000838,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000839,,SYNTH-INT-000839,SYNTH-PROC-000839,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000840,,SYNTH-INT-000840,SYNTH-PROC-000840,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000841,,SYNTH-INT-000841,SYNTH-PROC-000841,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000842,,SYNTH-INT-000842,SYNTH-PROC-000842,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000843,,SYNTH-INT-000843,SYNTH-PROC-000843,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000844,,SYNTH-INT-000844,,,MISSING_PROCESSOR,L1_MISSING_PROCESSOR,2191.55,The internal payment has no processor transaction with the same merchant order ID.
mixed-exceptions,ORDER,SYNTH-ORDER-000845,,SYNTH-INT-000845,SYNTH-PROC-000845,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000846,,SYNTH-INT-000846,SYNTH-PROC-000846,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000847,,SYNTH-INT-000847,SYNTH-PROC-000847,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000848,,SYNTH-INT-000848,SYNTH-PROC-000848,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000849,,SYNTH-INT-000849,SYNTH-PROC-000849,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
